user_id,phone_number,is_fraudster,fraud_type,initial_balance,amount_mu,amount_sigma,hours_between_txns,pref_transfer,pref_debit,pref_payment,pref_weekend,pref_night,pref_hour,min_balance_threshold,max_balance_target,accepts_fees,typical_recipients,pref_cashout,fraud_start_day
USER_000010,233238694823,False,legitimate,326.7332820384741,2.6171608781085984,0.9230520720654412,10.60045055553327,0.5909396133015019,0.2674473852445403,0.2125953238245255,0.3048007468641559,0.0929007307026079,14,71.19453391709294,1489.5643522819687,False,13,,
USER_000011,233281743688,False,legitimate,372.4507719112755,2.8214882082361457,1.0612402280115583,6.312301855925606,0.6992197588633825,0.3137879808808193,0.08245075204857398,0.21058613108726468,0.08339305650019596,16,35.04696297692273,610.785078679429,False,8,,
USER_000012,233348441318,False,legitimate,91.06444292890123,2.7896347394767655,0.8609635059227905,18.973721456095447,0.6858153878467542,0.2258714658563765,0.06649533872041975,0.36699559160056283,0.09659708266356083,18,85.99958673432364,826.6613722875768,False,21,,
USER_000013,233504246649,False,legitimate,102.00100015098812,3.2767304548666356,0.9580606947522965,3.360495814730976,0.49648372859721907,0.34006390599032843,0.14444370448372235,0.07642869904416219,0.006846784525646622,10,18.331950150005216,534.6674051728763,False,19,,
USER_000014,233360872724,False,legitimate,698.3506927389881,2.625965261100353,0.945176149297999,6.139410918969691,0.43130024006719014,0.26013955558998225,0.1742325624426487,0.35087858975931757,0.2626591483398227,12,65.37269245811085,686.4005433497758,False,27,,
USER_000015,233460431451,False,legitimate,375.75753660089987,2.9560927806228015,1.0889813901518017,7.013871969101795,0.5403085468700056,0.22138395300409283,0.12738837708327003,0.10568948748890905,0.15652025484150556,20,82.21680232418258,1294.1310666053591,False,14,,
USER_000016,233555598746,False,legitimate,446.058604564509,3.0000285737641432,1.094594562559336,12.115887476091276,0.43302701004303695,0.2366608066968491,0.10530553813225856,0.23257387138137578,0.01498435347264489,20,37.206715780584936,1033.3701749305192,True,10,,
USER_000017,233366737760,False,legitimate,472.20456183060594,3.114954543556033,0.9828116577633326,21.58113502591168,0.41769872047342604,0.2974954528827496,0.15564661986142453,0.08183372585553479,0.11745989517947186,20,81.1763836846357,1983.3340193580382,False,23,,
USER_000018,233253060276,False,legitimate,351.0434093874094,3.0018048557606147,1.1640818368734753,20.27628432796268,0.6013505986448257,0.26894472848216144,0.16585048342684688,0.19037704814630033,0.029795128635467943,16,81.6445481104956,1121.5970540525252,False,50,,
USER_000019,233498603155,False,legitimate,424.595524989501,3.013209034583196,1.1203313258370442,5.701336819359554,0.5529152225384638,0.22009104609495117,0.1490271774801938,0.41354370523291645,0.03657415593499556,12,63.21955688649782,859.4832984195386,True,20,,
USER_000020,233261665197,False,legitimate,50.0,3.1177769536337547,0.9963563626125214,5.521251080473462,0.7646970954540239,0.27862153232129927,0.17577142428853942,0.1375357756943512,0.10883071000926398,10,55.97932658320346,932.2752176563401,False,13,,
USER_000021,233231992115,False,legitimate,624.064715837545,2.913235918923739,1.1865424174087518,2.5593338991271044,0.584559822549404,0.20173464281549905,0.11877236870629913,0.1775179486771272,0.12035434292943273,10,11.074688296585878,604.022058320318,False,45,,
USER_000022,233445838180,False,legitimate,351.1091264093984,2.6451939904067787,1.025804986455037,8.110449986685099,0.6897563917972446,0.32508486792570296,0.2316783098514833,0.30945715205089974,0.05917880206031252,18,44.74983668469112,1045.6575548481442,True,38,,
USER_000023,233422068278,False,legitimate,333.7012530511345,2.7552727306633704,1.0292190152401108,17.358107121692274,0.4791815173187996,0.23564189386678336,0.14534905828446476,0.39565644643379866,0.07370307507281962,14,42.63474346625159,1461.3650068656862,False,25,,
USER_000024,233485264316,False,legitimate,252.92939994391128,2.8119624531051355,0.9426907529787735,4.484096364643728,0.5244566234143011,0.2681157795257042,0.07666040869372459,0.16572320370443283,0.09892869531064337,16,60.900757545592356,829.3703084964001,False,19,,
USER_000025,233414450282,False,legitimate,91.56072920585359,3.1131304728657527,0.968214065971779,6.306963034196622,0.5482786032169116,0.20896328238804618,0.14305634313438026,0.3687979928675098,0.005831431054771115,10,91.41691580557669,1828.3455675138803,False,17,,
USER_000026,233376647824,False,legitimate,173.42756121555578,2.812530737562228,1.0243486559397958,6.484930808555435,0.3550350224957863,0.2628432636824504,0.2293155290244174,0.2067076652814704,0.1319618619840417,16,75.03137946379739,840.3602792656509,False,14,,
USER_000027,233456308010,False,legitimate,491.22352482941983,2.7043397192974385,1.0622854559763555,7.056215060433019,0.4401146608281694,0.28029222827082356,0.16587819680939767,0.1716559950875051,0.03590692070941349,18,67.02700939012935,1990.6271584378287,False,44,,
USER_000028,233352259373,False,legitimate,268.5091467019663,3.237761699602798,1.0301109463975677,40.35742790630997,0.6008058619818177,0.31036066482368907,0.11882764926457454,0.42772419372872134,0.010376807710384905,18,27.024812941443578,602.2085600209745,False,14,,
USER_000029,233411526731,False,legitimate,124.72691250952352,2.9359440529698277,1.0937863934721608,14.156977930036534,0.49809752840486005,0.2539328249188984,0.21649055422738056,0.10111515676228475,0.054859643554556456,14,88.22513843824457,1278.0393607261876,False,10,,
USER_000030,233203156081,False,legitimate,317.39734537803423,2.905944274462427,1.1532607223579596,7.188313552920369,0.48170170556897535,0.24616394560039304,0.21952912975366135,0.40756486096182076,0.3241438314365196,16,64.6760025204634,1376.4574969487176,False,70,,
USER_000031,233242480151,False,legitimate,294.63150954810317,2.9752641042734824,1.0246373724378053,2.5681622645527002,0.5199121598642491,0.3153311862727954,0.15240438672846193,0.4353373439645387,0.05113138638837268,20,91.29308409187979,1828.5871417302603,False,27,,
USER_000032,233210620110,False,legitimate,239.8884878484045,2.7220239195926874,0.975291235139185,9.299799462005517,0.6094897556407963,0.3055550539871947,0.0844266005209213,0.19145042140062937,0.0882855062466542,16,77.21908361649467,1088.2860116780528,False,16,,
USER_000033,233262373152,False,legitimate,616.839534751525,3.0115266695311576,1.0199198162120582,16.620876237009252,0.7926981580939932,0.25870593791517876,0.2066914324797119,0.22754326938304076,0.053354495676860854,12,98.90070746693704,1708.7792588515913,False,16,,
USER_000034,233533943123,False,legitimate,258.4856620078183,2.962580205172599,1.0492735113748528,3.412829675389886,0.5418594514027067,0.28766020311339885,0.21423270582994658,0.29659636704735076,0.016592516275643315,12,97.08511761438666,1748.0238731154893,False,46,,
USER_000035,233270751640,False,legitimate,463.2107201245959,2.6849342515682943,0.872584753003506,3.398197753398178,0.4822983061195643,0.24862652856271078,0.05,0.23276571776612165,0.025695713841064425,14,74.47168440051374,1832.4320073851738,True,31,,
USER_000036,233425719911,False,legitimate,122.09138497931698,2.8013756654158306,1.0464207057545278,11.898827576732709,0.5068810890011862,0.2650830094875193,0.08979098935591559,0.6386329524235655,0.04581684052372696,12,20.9485577573853,1966.0544124758558,False,4,,
USER_000037,233226825870,False,legitimate,367.2779861944269,3.309016189172505,1.0389153560635156,4.657939210653679,0.45698207450914863,0.2818901298403307,0.25,0.12369219113331231,0.03513725889807999,10,20.086725983353123,705.1467426179418,False,53,,
USER_000038,233243434850,False,legitimate,374.0265976371833,2.837015624153226,0.830637577987434,19.442188969234188,0.6376257567597898,0.2722217416533249,0.25,0.1780304245107818,0.32329214918062466,10,26.67076344317999,1828.4108700605934,False,19,,
USER_000039,233512959010,False,legitimate,245.3914806407708,2.71465219804281,0.9820893641567998,4.216339973086736,0.6151878209029342,0.1917880614564306,0.06166746316949852,0.173913695561568,0.18389857707625265,18,91.51724893125862,724.1799668600848,False,33,,
USER_000040,233228488000,False,legitimate,613.5878458056665,3.2497050984035876,0.9593844994935539,11.317817453644436,0.3124957499963632,0.3019881748914952,0.10440515382316368,0.2800500626569705,0.01546182792638568,14,66.53738603313275,868.1310881315937,True,14,,
USER_000041,233494762925,False,legitimate,429.0994335261438,2.764905051655915,1.0642277509002476,4.794080624109926,0.6761573061857317,0.2584160473523708,0.05,0.4895288707598425,0.24710024856304957,12,30.970918565932326,1952.6699924817779,True,35,,
USER_000042,233382755752,False,legitimate,121.48662466696928,2.6968684360020574,1.1208045408619476,8.916328202858615,0.30733813514074126,0.20059937156908797,0.12481791920171462,0.14610086630610397,0.03686824785520103,12,98.37038625332038,1317.6269018346197,False,45,,
USER_000043,233329967066,False,legitimate,255.95287010164245,2.397574320257496,1.1186111556005705,29.700666232085783,0.509837156886492,0.3075509575283014,0.14479058529430436,0.20026697358608303,0.1167084312770339,14,71.28312713214851,1582.0108409737913,True,55,,
USER_000044,233589704265,False,legitimate,417.2468207912184,2.8259453450580767,0.8950411708117425,3.830630725838697,0.6050992956358908,0.33277307198936656,0.060080189680458015,0.026147393606988183,0.25259486688143773,14,84.07764525952231,1778.1632243742736,True,32,,
USER_000045,233409097769,False,legitimate,50.0,3.068403648591818,0.9481021700954814,4.952840649351519,0.49973119950060085,0.23731045274138834,0.11883819467157027,0.1970141764888617,0.08387431138318724,20,59.87873782254739,732.3706706424834,False,19,,
USER_000046,233423906300,False,legitimate,50.0,2.9781463407943907,0.8039555456700855,3.9911645362553463,0.5270242836935383,0.2846718839066218,0.12789961753437745,0.47052079051874773,0.11145368665650261,20,93.18698069737923,1259.4233483996313,True,21,,
USER_000047,233467663856,False,legitimate,219.2837105532805,2.7720512863145705,1.1177414671793193,4.459940486142689,0.38658305568066853,0.20941085577866203,0.15973388075048925,0.15298052757520111,0.031143080486876848,20,45.694005763570296,621.1522359561774,False,42,,
USER_000048,233232902111,False,legitimate,234.14721581286943,2.8488338458519573,1.206005358203653,21.78662617804598,0.4299619813719498,0.25989139015686513,0.10667900374983655,0.26511529586111027,0.35431176861256314,20,73.28968072163033,1220.9495007665664,False,46,,
USER_000049,233286301419,False,legitimate,188.28682403342916,2.6992229214845267,1.0619003878000983,7.387314919141539,0.7179550271906715,0.2771735629142539,0.14737232326405184,0.35670077346046347,0.24517536811271132,18,42.45691453090375,1259.305274266588,False,59,,
USER_000050,233453182051,False,legitimate,334.5021651012757,3.2694261241564346,0.9563826987432327,30.255145270227572,0.4954043887728897,0.24826335358178148,0.11675914409707798,0.5521668551203007,0.15882378756899068,10,18.638199718221845,1648.2295067977825,True,32,,
USER_000051,233484661430,False,legitimate,537.5959713163201,2.2491599387232526,0.8533149783508485,4.455891419084091,0.47604380475499825,0.3443595347341922,0.13052020946350118,0.21302000849830413,0.13939235854910464,16,59.16408402963541,1619.0067543571706,False,20,,
USER_000052,233454607988,False,legitimate,157.2589439228635,3.2249271163831725,0.9310695730508947,10.757191506358698,0.4403456353820809,0.18494184511556327,0.0961475353630018,0.12316792272651186,0.1403839978267506,16,16.17186412079281,1297.6918522633223,False,13,,
USER_000053,233330900363,False,legitimate,106.11762342641262,2.749684263272724,0.787218851040894,9.060229835548322,0.5171938201317063,0.2220275641290549,0.13926082030644893,0.2815265077026107,0.08789230089879159,20,42.0130971794113,1411.369623323701,False,47,,
USER_000054,233552262375,False,legitimate,316.77432891828516,2.584439839962389,1.0944819580005083,4.491856462648183,0.6066692659099816,0.29121687698048854,0.149461644240481,0.08843489209826727,0.003380672553952211,14,66.89905191513922,503.09313047000217,False,25,,
USER_000055,233295980314,False,legitimate,285.29905537710613,2.862182101345724,1.0609622189377312,9.217494608844568,0.46905307024422843,0.18257779657391138,0.1355535285641206,0.14485685775064627,0.21528246058285935,10,17.024761583562327,947.6484795682179,True,26,,
USER_000056,233233715971,False,legitimate,426.91281721028264,2.558562005797123,0.9302465340038119,5.965022916011003,0.4352885526604362,0.23760755404622252,0.11291195338449658,0.4166840771517078,0.12031298747157017,10,46.32756332808459,1146.0931546283255,False,8,,
USER_000057,233250896721,False,legitimate,455.07862621730993,2.9152518468547965,0.9620895067317236,14.9729460184642,0.5108216896073926,0.3076286347495848,0.1746708182473079,0.1485094324777026,0.03194019164992256,12,25.841907526084384,1639.6218425808265,False,45,,
USER_000058,233491214927,False,legitimate,621.124927099813,2.892299155695441,1.0501277554742854,8.944431574891226,0.37734623641671283,0.20278335706630052,0.0983895583270822,0.2366873900313945,0.04178296680967192,20,60.55161124474505,1126.6537908212345,True,16,,
USER_000059,233349510251,False,legitimate,314.4802797564339,2.7649068302809305,1.008510607613729,5.08215199981686,0.5457087423826333,0.2707810278045472,0.13785482314198927,0.46918455711193413,0.0349520442997257,14,80.52767135096259,1020.4892339822255,False,22,,
USER_000060,233209824979,False,legitimate,408.88040078376383,2.8912987566985455,1.2810664190896157,6.738849217288277,0.5960562277386217,0.2726073680944864,0.06949250321496604,0.41579875102896074,0.10552820698828885,18,21.185999912104037,1548.9486062721778,False,34,,
USER_000061,233490414459,False,legitimate,441.0987408808386,2.99911639557275,0.9098006179967983,2.7259843371266235,0.3,0.30521829422085034,0.15078404183175645,0.4136719821734436,0.18161488319428812,20,41.361477410283186,641.0287985089811,False,57,,
USER_000062,233424121277,False,legitimate,289.26592843433224,2.8667287692173336,1.0270710469041346,3.7216012775197758,0.4843652104702064,0.32938212466824246,0.21503305493570904,0.25480317158222276,0.10866746078583815,16,25.58075386420476,1849.7394310496188,False,34,,
USER_000063,233434206867,False,legitimate,389.9188743644704,2.7337729011484027,1.187696146123312,8.788718351822139,0.5303862953379589,0.32840074804704816,0.25,0.16266281794501214,0.11252357285808642,12,85.17968220326348,1738.5339214247397,False,8,,
USER_000064,233251713200,False,legitimate,133.1607359491274,2.9319355371813125,1.1956160192765435,1.421761728630006,0.6415101069633584,0.29895282527704825,0.1856585617750764,0.25993964992719504,0.031798689767384335,14,93.30109701919402,1310.071713729287,True,26,,
USER_000065,233426655038,False,legitimate,257.34326193185433,2.8946176687237806,1.0173645547028274,9.958399163118969,0.6769855563305552,0.34652774844312595,0.13047648024911637,0.2524293578559821,0.0244153387263122,12,76.14145812093523,1454.8357444244102,True,8,,
USER_000066,233573098368,False,legitimate,329.6533587870015,2.7690246600963704,1.057817958370508,26.56070061423406,0.45423458140464884,0.22782118500029686,0.11691727004792987,0.2669998457723744,0.009624270059924764,12,69.06463194181109,1816.4346006746973,False,26,,
USER_000067,233588729046,False,legitimate,435.28008490095755,2.810977144348486,0.8201257257535868,6.673784423486413,0.4111665204401736,0.2528366211031743,0.1574797124739535,0.31830301743408496,0.13261570938896872,10,79.55331637417929,1773.845349442322,False,22,,
USER_000068,233335223272,False,legitimate,393.0384709658166,2.8656448613907024,1.102602290948251,25.034600467093874,0.5187409968745456,0.33272113216831123,0.09971139120327394,0.018520410099339676,0.18925081275922273,20,57.300210831761746,937.7738255852825,True,35,,
USER_000069,233289761931,False,legitimate,328.97572880693525,2.778611157741294,0.9512667358415573,5.591906914167857,0.5062788308387981,0.266695808381845,0.16565527750663994,0.2890414434362544,0.04427390090259695,12,89.49075474889906,541.730900050059,False,15,,
USER_000070,233558204353,False,legitimate,441.72763247763976,2.777438297275677,1.0481782937494661,4.5075966576641795,0.3539889296039663,0.21831879410303567,0.156246333054942,0.3153392429272134,0.012414207422269407,18,12.278867461765564,1748.8653372091514,False,24,,
USER_000071,233465432639,False,legitimate,457.5824089087814,3.001298421414561,1.0152203693457569,2.1570282941678833,0.46761460181786213,0.36933533370234595,0.23012672609317766,0.12144941806590878,0.148901050779463,10,42.54424507144529,1267.516375274456,True,47,,
USER_000072,233291005352,False,legitimate,78.4013814666425,2.5715988741799114,0.9139935692856826,13.68392953729921,0.588837955812471,0.2610314873290131,0.1421979469003171,0.11738009861640988,0.11115640636014955,12,82.7535729593818,1299.229563873306,False,22,,
USER_000073,233441941857,False,legitimate,282.36165038965373,3.0065204144869164,1.0149568975042924,5.8292079587955685,0.473029234054005,0.3299121371336202,0.1762033970239049,0.5017575606230511,0.07269118482488876,20,63.10161996020776,987.1820770687466,False,36,,
USER_000074,233424067073,False,legitimate,415.38246304623016,2.693053084717123,1.1085829643580603,23.935376218308054,0.5440685112185849,0.24009501638702171,0.1146647455284312,0.16708757175436112,0.012018610248917415,14,48.80510452194056,1505.0986254347108,True,23,,
USER_000075,233402119556,False,legitimate,336.15590963557145,2.9162808278715886,0.9101535685369333,22.535183235104814,0.4208113989304293,0.1830889900623283,0.17557993692025597,0.06926873094395067,0.0656799531014533,12,53.54855979807448,532.1504987600699,False,31,,
USER_000076,233218486197,False,legitimate,238.83490251320114,3.031705598731538,1.0865389041300044,3.282338332803738,0.6064262689092621,0.3606729954038467,0.25,0.5142928334094642,0.029391071757940437,16,81.6114736656993,1875.6511724920658,False,31,,
USER_000077,233561009102,False,legitimate,116.22887390390522,3.2579143531602366,0.9830893294867673,6.335723231659968,0.4303851175870689,0.24059604662403594,0.19862150571424536,0.21608532216888346,0.06989685236187883,14,51.82785519104443,730.9080393722779,False,25,,
USER_000078,233527697273,False,legitimate,157.8477185038079,2.9225801624878835,0.9921704473929301,4.781742431583393,0.6404677182918961,0.2940582256143485,0.19507304990173469,0.22648074307102758,0.03893329824002129,16,83.29222618725773,1491.601071577059,False,51,,
USER_000079,233241211076,False,legitimate,200.6421668863512,2.7448871985902175,1.0768522942877972,27.273764350296418,0.45430046518344036,0.2639501398968386,0.11485510109679668,0.3167178927469229,0.04636916973338474,10,61.265182554232844,821.7430939330674,False,14,,
USER_000080,233355089588,False,legitimate,291.4194639192101,2.5205470902385576,0.9834140462074497,3.9078008520597174,0.6933588246916114,0.3451071679102974,0.0854614467611592,0.4996480953064278,0.10953307410931246,10,77.86147334111484,678.3362529681881,False,46,,
USER_000081,233500314493,False,legitimate,396.35878916394836,2.776383537699507,1.0190153862168108,8.364597546908408,0.5510314369948326,0.3061147850907899,0.10803396617549921,0.325844490062139,0.0321864595746865,10,76.35036985192353,1507.7003394930775,False,16,,
USER_000082,233297556118,False,legitimate,50.0,2.4705777251719097,1.1535817232012158,10.097195162286088,0.47563247688830046,0.2680919688281528,0.17763829518595534,0.2764580162003572,0.12016525071800753,10,63.253841580167595,1217.592432789613,False,24,,
USER_000083,233443540315,False,legitimate,320.31525464507865,3.1543874304536446,1.0737262617679828,12.643477545408079,0.5662877713926056,0.23517305928112142,0.19047976748468504,0.5316856178893117,0.007247191095530047,18,50.155034987844445,1257.2079310832328,False,9,,
USER_000084,233509966480,False,legitimate,289.9882991450943,2.9623411716579096,1.0040478616133641,14.275567226709422,0.3,0.30471005960551445,0.1412446235780642,0.09110283824165402,0.34086654184257753,12,71.5397384184602,1150.5837386679977,False,16,,
USER_000085,233267181359,False,legitimate,213.40899910351843,2.7631582104192844,0.8985841254532558,12.990000916690185,0.49309803090463616,0.24328951090799464,0.0985626764558522,0.3916186756196909,0.03192440785915275,18,52.154564759424616,788.58732031665,False,14,,
USER_000086,233354061573,False,legitimate,279.8307037617818,2.837951763401676,1.01075861776319,6.775850826999608,0.6879143858251453,0.3044784412869388,0.05,0.2542462791789861,0.075570611400421,16,58.46197869043441,540.7390717734185,False,34,,
USER_000087,233229251492,False,legitimate,341.1959496688787,2.5815645253292936,1.0760585335703143,8.781599067422595,0.6257625470659909,0.29542293937689895,0.12657394348660633,0.10433770522048298,0.1836997709595862,16,32.19270703635348,1444.314695537178,False,53,,
USER_000088,233566190638,False,legitimate,223.41234398943,2.6789340887547284,1.1127736447545593,25.63745824175783,0.5046686424719375,0.28312696288305284,0.1468013621778086,0.14199861790782603,0.008655754162708817,18,86.16107686677756,852.1293601083648,True,17,,
USER_000089,233231691695,False,legitimate,242.01097306304845,2.982882938722425,0.9388894213856787,1.1137567237727926,0.3966029197408471,0.2885895533020994,0.17928644892452653,0.1760992735217103,0.117596379445503,18,90.30600314598165,1378.1729301050664,False,18,,
USER_000090,233515296063,False,legitimate,711.3190454286207,2.4924003818465197,1.086273488916874,7.257714254643311,0.5771718505485829,0.26812354801068783,0.15930322292823332,0.19214543633314227,0.2090486727528193,20,17.24428402628027,1605.115238842639,True,20,,
USER_000091,233472388172,False,legitimate,275.28002214748267,2.686445946528057,0.8781630911564038,2.968441132441759,0.4140299487139323,0.30067306263643623,0.1737948541105677,0.1339134217497056,0.1157447262831358,20,52.67271183142597,1707.89332789009,False,10,,
USER_000092,233253473439,False,legitimate,387.2618488864365,2.968242766908397,0.750614042272977,8.194840156345261,0.5268159216364082,0.3014024645177309,0.19599292069371899,0.16842707892165956,0.03932128458122159,14,89.73886373152375,1355.7389738544794,False,22,,
USER_000093,233579890289,False,legitimate,354.56842112855605,2.9506702214153298,1.0519739040654355,0.4410397370016809,0.4528908733890772,0.3112906509147361,0.13501394673504935,0.47183179741359665,0.11378710515649824,16,85.8511538189235,954.0745696704556,False,29,,
USER_000094,233299999427,False,legitimate,134.73855037917215,2.78930239770888,1.09952140575507,6.382406370065697,0.5835716691038911,0.3178909389845278,0.0953603928242587,0.5939757746456681,0.035945555483788624,10,25.908602594182604,893.385274425506,False,23,,
USER_000095,233311204167,False,legitimate,375.9736846432431,2.9813764836813856,1.0314601796607286,6.690931631283596,0.5049828283199606,0.2180440389837429,0.09975860450079432,0.45438540157704654,0.22625096664872676,14,68.16999903408357,1054.0008223144614,True,20,,
USER_000096,233552651932,False,legitimate,380.98780352968674,2.4759805184320403,1.2021546446257905,5.088565688917859,0.5866809387970915,0.2352557308127719,0.15154912673009296,0.08779736358788383,0.000848333684549748,14,93.46275993716861,889.9484533471591,False,25,,
USER_000097,233225876786,False,legitimate,146.4902337774941,3.0183648360540256,1.1296140172372602,4.6432230065207145,0.5450017592038241,0.21051811983653163,0.25,0.1903368787367977,0.04488950746529809,12,47.49821310986638,1158.8220431679538,True,44,,
USER_000098,233230901954,False,legitimate,375.98459827891025,2.9076861589557956,1.0897773646707274,13.830146449994762,0.604609657238132,0.18156711348296756,0.14963218516722077,0.16725571053355465,0.4323863099205725,20,63.5042839856376,1238.4739332175218,False,48,,
USER_000099,233397936386,False,legitimate,496.6215074307023,2.983934990163327,0.9988550632826927,5.9229543836540515,0.5700249079352294,0.3266487877725028,0.21329372258804083,0.45796892665470806,0.4070926775755272,14,36.18572633160641,1817.9013954689167,False,46,,
USER_000100,233552244239,False,legitimate,87.38857545847262,3.000687676994746,1.0340076664804183,6.4600394783922885,0.4924001834287551,0.28666325348929766,0.16941236484276972,0.41557614200855597,0.1069038134545887,14,65.73683061361939,562.5265779180777,False,22,,
USER_000101,233472172166,False,legitimate,495.4771901285188,2.9468434732384727,0.8959349845984482,8.571323821364313,0.4703179451469172,0.25056948974125987,0.13073495537556457,0.34893510969115915,0.2634266811884802,20,16.32105350726406,1839.701795609573,True,52,,
USER_000102,233474849962,False,legitimate,290.6432795857671,2.7314784235507052,0.8699900946241311,4.770680573647943,0.5300719146630034,0.24582593945109552,0.2110454193776977,0.3320525061220554,0.005860589531181945,18,59.981933389280435,1730.4946566989236,True,29,,
USER_000103,233497903712,False,legitimate,323.5106203008397,2.859242445356032,1.0536625310784495,4.062761627170074,0.4814669539941908,0.22598893622110722,0.10347284201652412,0.07558386450907215,0.04095025582960957,16,97.7062590207485,1128.054284985108,False,30,,
USER_000104,233301622031,False,legitimate,313.8473877383719,2.7111992288319264,0.947644181746182,1.6267503724950791,0.5899268288536956,0.21361123848026264,0.1494969180604258,0.14431609665039444,0.07057619283449955,10,49.00632792111889,1199.1468493203251,False,49,,
USER_000105,233361413414,False,legitimate,375.8290941149316,2.7602270526874526,0.7778969072475802,14.437400590005895,0.4545368536553769,0.31946438815976264,0.13357268852579132,0.3380558017675838,0.05571700195064048,14,53.74340389425039,1238.8947382955994,False,30,,
USER_000106,233263033274,False,legitimate,427.17937765219364,2.2880039109853745,0.8590929877971876,17.84947692823893,0.666585414508797,0.30526748216084754,0.14628047193296145,0.5055761291072239,0.009367850307206766,18,57.76996720380928,1604.5911975854588,True,22,,
USER_000107,233599874526,False,legitimate,143.40189677338503,2.61902787332097,1.0378570074003477,22.019298063523387,0.6276842303655065,0.20724359504694118,0.19719186499410823,0.4006073921657745,0.059065474030978844,16,32.45225324952349,1462.4087040327709,False,42,,
USER_000108,233396450977,False,legitimate,437.1655967969661,2.5886883155669893,1.0316585207829139,18.4015180518475,0.6883946424537939,0.278813774890591,0.07804898622488005,0.4837133740421067,0.0023748708363791737,18,45.870825459672744,596.7498866597895,True,40,,
USER_000109,233413442741,False,legitimate,403.59788607057106,2.52756696990443,0.9529782594404238,15.358640578811602,0.5766502459145825,0.27262435778394234,0.08914827207619315,0.29682402870765034,0.03199982391719913,12,20.371979361498553,923.5229580036776,False,32,,
USER_000110,233215122083,False,legitimate,224.86530527847702,2.950023042696233,1.043639018839335,6.933584004426216,0.7316621978452424,0.25495264771717097,0.12871214904541234,0.16884812364006108,0.07238974503180544,16,62.261264644947204,1575.2107196685386,False,39,,
USER_000111,233361385794,False,legitimate,360.2087839749652,3.333739462692062,1.0848857049468972,14.747194445670372,0.48652439141986237,0.28716018385097064,0.14182308079504702,0.12514172893684147,0.044681036969939025,10,91.82718434938575,630.8782658583664,True,13,,
USER_000112,233203928346,False,legitimate,64.21119655030111,2.671365674857535,0.9111095678436464,31.058636570065342,0.622265303204796,0.19757266749136712,0.13314485794645842,0.06508785547824689,0.005623604722756031,16,31.037892887675646,1210.8575552496159,False,17,,
USER_000113,233291390830,False,legitimate,145.54159208378505,2.7132510367900955,1.02941586360065,16.111816510583715,0.5296513237689523,0.3082864816441896,0.2182505951105564,0.14566207826810745,0.0371629809121239,14,79.84402251768992,1685.0459578920866,False,20,,
